[2024-11-22T11:44:01.583+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-22T11:44:01.598+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: insert_stocknames_table.import_stocknames manual__2024-11-22T11:43:59.121108+00:00 [queued]>
[2024-11-22T11:44:01.605+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: insert_stocknames_table.import_stocknames manual__2024-11-22T11:43:59.121108+00:00 [queued]>
[2024-11-22T11:44:01.606+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-22T11:44:01.783+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): import_stocknames> on 2024-11-22 11:43:59.121108+00:00
[2024-11-22T11:44:01.792+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=787) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-11-22T11:44:02.875+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.875+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.875+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.876+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.876+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.876+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.877+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.877+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.877+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.877+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.878+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.878+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.878+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.879+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.879+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.879+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.879+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.880+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.880+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.880+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.881+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.881+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.881+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.881+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.882+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.882+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.882+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.882+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.883+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.883+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.883+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.884+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.884+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.884+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.885+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.885+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.885+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.886+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.886+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.886+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.886+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.887+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.887+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.887+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.888+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.888+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.888+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.889+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.889+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.889+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.890+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.890+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.890+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.891+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.891+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.891+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.892+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.892+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.892+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.892+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.893+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.893+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.893+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.894+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.894+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.894+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.894+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.895+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.895+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.895+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.896+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.896+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.896+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.896+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.897+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.897+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.897+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.898+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.898+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.898+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.898+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.899+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.899+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.899+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.900+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.900+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.901+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.901+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.901+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.901+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.902+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.902+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.902+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.902+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.903+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.903+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.903+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.904+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.904+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.904+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.905+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.905+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.905+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.906+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.906+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.906+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.906+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.907+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.907+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.907+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.908+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.908+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.908+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.909+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.910+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
[2024-11-22T11:44:02.910+0000] {operator_helpers.py:268} WARNING - Ignoring unknown data of <class 'tuple'> received from task
